변동사유발생연월일,구분,업체명
2020.6.23,신규등록,지리산농협 아영지점 주유소
2020.6.23,폐업,성남주유소
2020.6.24,휴업,안녕그린주유소
2020.6.24,휴업,주식회사 그린오가닉
2020.6.24,휴업,이천주유소
2020.6.24,휴업,평내셀프주유소
2020.6.24,휴업,새한주유소
2020.6.24,휴업,123주유소
2020.6.25,휴업,해남주유소
2020.6.25,휴업,신포항주유소
2020.6.25,휴업,힘찬주유소
2020.6.25,휴업,(주)천하주유소
2020.6.25,휴업,주식회사 금성에너지 대박주유소
2020.6.29,신규등록,강동산하주유소
2020.6.29,휴업,산내주유소
2020.6.29,휴업,경남주유소(진주)
2020.6.29,휴업,광신직영(호원셀프)
2020.6.29,폐업,SK네트웍스(주) 우암주유소
2020.6.29,폐업,경남주유소
2020.6.29,휴업,신운주유소
2020.6.29,휴업,힘찬주유소
2020.6.30,휴업,(주)원탑코리아 주유소
2020.6.30,휴업,(주)바른에너지 신동방주유소
2020.6.30,폐업,옥성주유소
2020.6.30,폐업,원흥 식사동지점
2020.6.30,휴업,하늘안주유소
2020.7.1,휴업,엄궁주유소
2020.7.1,휴업,항도주유소
2020.7.1,휴업,대현주유소
2020.7.1,휴업,현대오일뱅크㈜직영 이천제일셀프주유소
2020.7.2,휴업,상계주유소
2020.7.2,휴업,현대오일뱅크(주)직영 달구벌셀프주유소
2020.7.2,휴업,㈜대원 노안제일주유소
2020.7.2,휴업,SK네트웍스(주) 동우주유소
2020.7.2,휴업,대양주유소
2020.7.3,폐업,은하주유소
2020.7.3,폐업,인천그린
2020.7.6,휴업,월하주유소
2020.7.6,휴업,안성터미널주유소
2020.7.6,휴업,㈜정수에너지개발
2020.7.6,휴업,동현주유소
2020.7.6,휴업,구룡포주유소
2020.7.7,등록취소,만남의주유소
2020.7.7,휴업,수협주유소
2020.7.7,폐업,오일드림주유소
2020.7.7,폐업,은하주유소
2020.7.8,폐업,믿음주유소
2020.7.8,휴업,국민에너지(주)평화주유소
2020.7.8,휴업,행정타운주유소
2020.7.9,폐업,천인주유소
2020.7.9,폐업,첨단주유소
2020.7.9,폐업,진안농협주천주유소
2020.7.10,휴업,㈜대창석유직영 서해안주유소
2020.7.10,휴업,청주사랑주유소
2020.7.10,휴업,대현주유소
2020.7.13,휴업,내설악주유소
2020.7.13,신규등록,(주)에이치케이하이웨이 제천방향 휴게주유소
2020.7.13,휴업,자동주유소
2020.7.14,휴업,영천주유소
2020.7.14,휴업,한결주유소 성사점
2020.7.16,신규등록,자영에너지
2020.7.16,휴업,광명주유소
2020.7.16,휴업,더원홀딩스(주)
2020.7.17,폐업,사상공원셀프주유소
2020.7.17,휴업,송파에너지
2020.7.17,휴업,정선신용협동조합
2020.7.20,휴업,㈜동백에너비스 판도라주유소
2020.7.20,등록취소,역리주유소
2020.7.20,휴업,양양농협손양
2020.7.20,신규등록,무촌주유소
2020.7.21,휴업,신송석주유소
2020.7.21,휴업,안골셀프주유소
2020.7.22,폐업,아우내농협 병천주유소
2020.7.22,휴업,대성주유소
2020.7.23,휴업,㈜프로포지테크 직영 우리주유소
2020.7.23,폐업,여물주유소
2020.7.24,휴업,신월주유소
2020.7.24,휴업,서야주유소
2020.7.24,폐업,여초주유소
2020.7.25,휴업,(주)용봉주유소
2020.7.27,휴업,부경에너지(주)만복드림주유소
2020.7.27,폐업,금오동주유소
2020.7.27,휴업,산외주유소
2020.7.27,휴업,장안주유소
2020.7.29,휴업,구도일주유소 한라
2020.7.29,폐업,(주)일광에너비스제2주유소
2020.7.29,신규등록,씨엘무역(주) 동두천지점
2020.7.29,휴업,대웅에너지
2020.7.30,휴업,동우주유소
2020.7.30,휴업,우리주유소
2020.8.3,휴업,(주)발산주유소
2020.8.3,휴업,극동유화(주)역전주유소
2020.8.3,휴업,고향주유소
2020.8.3,휴업,고곡주유소
2020.8.3,휴업,신남직영주유소
2020.8.4,폐업,금창주유소
2020.8.4,휴업,흥국주유소
2020.8.5,폐업,성동에너지(주) 장한주유소
2020.8.5,폐업,동일석유(주)직영 남부주유소
2020.8.6,휴업,대통령주유소
2020.8.6,휴업,광장주유소
2020.8.7,신규등록,대창IC주유소
2020.8.7,휴업,형제주유소
2020.8.7,휴업,삼성주유소
2020.8.7,신규등록,기업도시주유소
2020.8.10,폐업,상동주유소
2020.8.11,휴업,(주)소모에너지엔테크놀러지 뉴양주주유소
2020.8.11,폐업,용강주유소
2020.8.11,신규등록,오토밸리셀프 내포점
2020.8.11,휴업,대현주유소
2020.8.11,폐업,(주)발산주유소
2020.8.11,폐업,(주)한일주유소
2020.8.11,휴업,주식회사 남강OK주유소
2020.8.11,휴업,주식회사 청주관문주유소
2020.8.12,휴업,대경주유소
2020.8.12,휴업,선진주유소
2020.8.13,휴업,신영주유소
2020.8.13,휴업,극동고속주유소
2020.8.13,폐업,대곡주유소
2020.8.14,신규등록,그린씨티셀프주유소
2020.8.14,폐업,하늘안주유소
2020.8.18,폐업,태양주유소
2020.8.18,휴업,㈜프로포지테크 직영 우리주유소
2020.8.18,폐업,호남산업(주)호남산업주유소
2020.8.19,폐업,팔봉주유소
2020.8.20,폐업,관촌대원주유소
2020.8.20,휴업,덕암주유소
2020.8.20,휴업,상주고속주유소
2020.8.20,휴업,제일주유소
2020.8.21,신규등록,삼정주유소
2020.8.24,폐업,파란주유소
2020.8.25,신규등록,황금주유소
2020.8.25,등록취소,실로암주유소
2020.8.25,폐업,엄궁주유소
2020.8.25,휴업,꼭두방재주유소
2020.8.25,휴업,금오주유소
2020.8.26,휴업,역곡주유소
2020.8.26,휴업,GS칼텍스(주)국제공항터미널점
2020.8.26,신규등록,알래스카주유소
2020.8.26,신규등록,원삼그린주유소
2020.8.26,폐업,고객주유소
2020.8.26,폐업,삼양주유소
2020.8.27,휴업,테마주유소
2020.8.27,휴업,(주)새서울석유 철산주유소
2020.8.27,휴업,대웅주유소
2020.8.27,휴업,현대오일뱅크(주)직영 한내천주유소
2020.8.27,신규등록,㈜미니이주유소
2020.8.27,휴업,단구주유소
2020.8.28,신규등록,우리하나에너지 (주)우리하나셀프주유소
2020.8.28,신규등록,(주)에스엠서비스토탈 기흥꽃길주유소
2020.8.28,휴업,동원주유소
2020.8.28,휴업,울산컨트리주유소
2020.8.28,휴업,(유)신보금주유소
2020.8.31,신규등록,지에스칼텍스(주)남청주IC주유소
2020.8.31,폐업,팔팔주유소
2020.8.31,휴업,(주)대지산주유소
2020.8.31,휴업,이케이에너지(주)평택
2020.9.1,폐업,안골셀프주유소
2020.9.2,폐업,오죽헌주유소
2020.9.3,신규등록,민락주유소
2020.9.3,휴업,김정현주유소
2020.9.3,휴업,남제천IC주유소
2020.9.3,휴업,Art shop 가좌IC주유소
2020.9.3,휴업,칠갑산주유소
2020.9.4,휴업,굿모닝주유소
2020.9.4,휴업,대경주유소
2020.9.4,폐업,화랑제1주유소
2020.9.4,폐업,지에스칼텍스㈜ 초동주유소
2020.9.7,신규등록,녹동주유소
2020.9.7,휴업,청룡주유소
2020.9.7,휴업,새영남주유소
2020.9.8,휴업,우리주유소
2020.9.9,폐업,포곡농협주유소
2020.9.9,신규등록,하영주유소(주)
2020.9.9,휴업,뉴시티당진주유소
2020.9.9,휴업,무지개셀프주유소
2020.9.9,휴업,운곡주유소
2020.9.9,휴업,(주)소노호텔앤리조트 내린천(서울방향)주유소
2020.9.10,폐업,그린주유소
2020.9.10,폐업,신기주유소
2020.9.10,폐업,포곡농협주유소
2020.9.10,휴업,형제주유소
2020.9.11,폐업,에이제이에너지(주)직영 천안주유소
2020.9.11,휴업,광신석유(주)직영 양정주유소
2020.9.11,휴업,장미주유소
2020.9.11,폐업,광하주유소
2020.9.11,휴업,청양주유소
2020.9.14,신규등록,아토제2주유소
2020.9.14,휴업,(주)원탑코리아 주유소
2020.9.14,휴업,경일석유(주)직영삼방주유소
2020.9.14,휴업,한결주유소 성사점
2020.9.14,휴업,고려주유소
2020.9.14,폐업,태평양주유소
2020.9.15,폐업,행정타운주유소
2020.9.15,휴업,쇄운주유소
2020.9.16,신규등록,오토밸리셀프 내포점
2020.9.16,휴업,용복주유소
2020.9.16,휴업,안동주유소
2020.9.16,휴업,대현주유소
2020.9.17,휴업,동광주유소
2020.9.17,휴업,(주)상아에너지
2020.9.18,휴업,힘찬주유소
2020.9.18,폐업,(주)망경주유소
2020.9.21,등록취소,성당주유소
2020.9.22,휴업,죽림주유소
2020.9.22,폐업,행복주유소
2020.9.23,폐업,럭키주유소
2020.9.23,신규등록,자원주유소
2020.9.23,폐업,차오름주유소
2020.9.24,휴업,동양산업(주)직영 효성주유소
2020.9.25,휴업,박물관주유소
2020.9.25,폐업,다대주유소
2020.9.28,휴업,운암지주유소
2020.9.28,휴업,광장주유소
2020.9.28,폐업,한국제1주유소
2020.9.28,휴업,주식회사 금성에너지 대박주유소
2020.9.28,휴업,경부고속주유소
2020.9.29,휴업,주)동강상사자운대주유소
2020.9.29,휴업,수경주유소
2020.9.29,휴업,두왕주유소
2020.10.5,휴업,고곡주유소
2020.10.5,폐업,행복주유소
2020.10.5,폐업,소망주유소
2020.10.5,휴업,수암주유소
2020.10.6,휴업,한울주유소
2020.10.6,휴업,하늘주유소
2020.10.6,폐업,아시아이엔에프(주)신라(친절한)주유소
2020.10.6,폐업,대웅주유소
2020.10.6,휴업,가산주유소
2020.10.6,휴업,㈜대원 노안제일주유소
2020.10.6,신규등록,SK에너지(주) 내각주유소
2020.10.6,휴업,주식회사 청주관문주유소
2020.10.7,휴업,인월주유소
2020.10.7,휴업,신국원주유소
2020.10.7,등록취소,만빛주유소
2020.10.8,폐업,형제주유소
2020.10.12,휴업,우리들주유소
2020.10.12,폐업,삼거리주유소
2020.10.12,폐업,녹동주유소
2020.10.12,휴업,한결주유소 성사점
2020.10.12,폐업,옥산주유소
2020.10.12,신규등록,(주)에스엔디유통(진영-부산)
2020.10.12,신규등록,(주)수경유조 용연주유소
2020.10.12,휴업,SK네트웍스(주) 삼성주유소
2020.10.13,휴업,완주주유소
2020.10.13,폐업,경부고속주유소
2020.10.13,휴업,버드나무주유소
2020.10.13,휴업,세지예향주유소
2020.10.14,휴업,해평주유소
2020.10.14,폐업,팔영산 휴게주유소
2020.10.14,폐업,아시아이엔에프(주)신라(친절한)주유소
2020.10.15,폐업,현대주유소
2020.10.15,신규등록,제2금산주유소
2020.10.15,신규등록,도덕주유소
2020.10.16,등록취소,(주)태양에너지 신창주유소
2020.10.16,휴업,차차주유소
2020.10.16,휴업,전망대주유소
2020.10.16,폐업,에이스주유소
2020.10.16,휴업,SK에너지(주)동부주유소
2020.10.16,등록취소,문막주유소
2020.10.16,휴업,온양주유소
2020.10.19,신규등록,강구농협 달산지점
2020.10.19,휴업,경원주유소
2020.10.19,폐업,남광주주유소
2020.10.19,폐업,대성지티(주) 주유소
2020.10.19,폐업,창일주유소
2020.10.19,폐업,굿오일조아주유소
2020.10.19,폐업,광명주유소
2020.10.20,신규등록,민에너지주유소
2020.10.20,폐업,(주)호림에너지유정주유소
2020.10.20,휴업,㈜태양주유소
2020.10.20,휴업,태성주유소
2020.10.20,신규등록,무내기주유소
2020.10.21,폐업,정도주유소
2020.10.21,휴업,방석주유소
2020.10.21,휴업,신성주유소
2020.10.22,휴업,상공주유소
2020.10.22,휴업,대길주유소
2020.10.23,신규등록,세종농협주유소
2020.10.23,등록취소,호법주유소
2020.10.23,휴업,삼성주유소
2020.10.23,폐업,칠산주유소
2020.10.23,폐업,오션주유소
2020.10.26,휴업,신운주유소
2020.10.26,휴업,현대주유소
2020.10.26,폐업,창용주유소
2020.10.27,휴업,차사랑주유소
2020.10.27,휴업,지에스칼텍스(주) 삼방주유소
2020.10.27,휴업,(주)여정 영암주유소
2020.10.28,신규등록,달마주유소
2020.10.28,신규등록,고양휴게소주유소(하행)
2020.10.28,휴업,당진(상)휴게소주유소
2020.10.28,휴업,팔팔주유소
2020.10.28,휴업,동해태양주유소
2020.10.29,신규등록,연박주유소
2020.10.29,신규등록,장흥정남진주유소
2020.10.29,휴업,장지IC주유소
2020.10.29,휴업,이케이에너지(주)평택
2020.10.30,휴업,울산컨트리주유소
2020.10.30,휴업,신남직영주유소
2020.11.2,휴업,원동주유소
2020.11.2,휴업,정품주유소
2020.11.2,휴업,신창주유소
2020.11.2,휴업,성환농협남부주유소
2020.11.3,신규등록,지에스칼텍스㈜ 고덕국제도시주유소
2020.11.3,신규등록,호법주유소
2020.11.3,휴업,삼정주유소
2020.11.3,폐업,논현동주유소
2020.11.4,신규등록,유원주유소
2020.11.4,휴업,에스씨(주)역전주유소
2020.11.4,폐업,상남삼거리주유소
2020.11.4,폐업,장신주유소
2020.11.5,폐업,장미주유소
2020.11.6,등록취소,새희망주유소
2020.11.6,휴업,오남주유소
2020.11.9,휴업,만포주유소
2020.11.9,휴업,문방스타주유소
2020.11.9,휴업,복주유소
2020.11.9,폐업,논현동주유소
2020.11.9,폐업,진보현대주유소
2020.11.10,휴업,덕치주유소
2020.11.10,신규등록,문막농협 공단 클린주유소
2020.11.10,휴업,㈜정수에너지개발
2020.11.11,휴업,강변주유소
2020.11.11,폐업,대륙주유소
2020.11.11,폐업,성훈주유소
2020.11.12,휴업,(주)삼표에너지 신성주유소
2020.11.13,폐업,화엄주유소
2020.11.13,등록취소,풍세주유소
2020.11.13,휴업,보라주유소
2020.11.13,등록취소,상명주유소
2020.11.13,휴업,세지예향주유소
2020.11.13,폐업,으뜸주유소(삼부에너지)
2020.11.16,폐업,(주)위드데이터
2020.11.17,폐업,송산주유소
2020.11.18,폐업,한양주유소
2020.11.18,폐업,청천주유소
2020.11.18,폐업,일산주유소
2020.11.18,휴업,성신주유소
2020.11.19,휴업,지에스칼텍스(주)직영 태화점
2020.11.20,휴업,안현주유소
2020.11.20,휴업,대현주유소
2020.11.23,휴업,시청주유소
2020.11.24,폐업,원산주유소
2020.11.24,폐업,덕성에너지(주)추부주유소
2020.11.24,휴업,송남주유소
2020.11.26,휴업,주식회사 금성에너지 대박주유소
2020.11.26,폐업,흥구포항제2주유소
2020.11.26,휴업,현대오일뱅크(주)직영유통단지주유소
2020.11.26,휴업,에쓰-오일(주) 구도일주유소 성남
2020.11.26,폐업,행복나눔주유소
2020.11.26,휴업,상원주유소
2020.11.27,휴업,미원I주유소
2020.11.30,신규등록,SK에너지(주) 내각주유소
2020.11.30,폐업,목인주유소
2020.11.30,휴업,세종주유소
2020.11.30,휴업,용천주유소
2020.12.1,폐업,송학주유소
2020.12.1,휴업,청룡주유소
2020.12.1,휴업,경남주유소
2020.12.2,폐업,광득에너지(주) 낙동대로주유소
2020.12.2,폐업,대합주유소
2020.12.2,휴업,신정제2주유소
2020.12.2,휴업,상원주유소
2020.12.3,휴업,옥산주유소
2020.12.3,휴업,현대오일뱅크㈜직영 인계현대셀프주유소
2020.12.3,휴업,새금호주유소
2020.12.3,휴업,북천주유소
2020.12.4,신규등록,농민주유소
2020.12.4,폐업,원창재단 화동주유소
2020.12.7,휴업,태평양주유소
2020.12.7,폐업,연화주유소
2020.12.8,휴업,지연주유소
2020.12.9,휴업,한결주유소 성사점
2020.12.9,휴업,(주)대지산주유소
2020.12.9,신규등록,울주(함양방향) 주유소
2020.12.9,신규등록,울주(울산방향) 주유소
2020.12.9,휴업,구봉주유소
2020.12.10,휴업,무성주유소
2020.12.10,폐업,한빛주유소
2020.12.11,휴업,신직산주유소
2020.12.11,폐업,우리오일주유소
2020.12.14,신규등록,아산옥정주유소
2020.12.14,휴업,양주통일주유소
2020.12.15,휴업,부강제일주유소
2020.12.15,휴업,(주)동강상사 소나무주유소
2020.12.15,휴업,주촌IC주유소
2020.12.15,휴업,청천주유소
2020.12.15,휴업,(주)두한 동안성주유소
2020.12.16,신규등록,문막농협 공단 클린주유소
2020.12.16,폐업,(주)케이씨직영 경창주유소
2020.12.16,휴업,지에스칼텍스(주)야구장주유소
2020.12.17,휴업,삼융주유소
2020.12.17,휴업,신우주유소
2020.12.17,휴업,현대오일뱅크(주)직영영월현대주유소
2020.12.17,폐업,흥업주유소
2020.12.18,휴업,주식회사 금성에너지 대박주유소
2020.12.18,휴업,소원주유소
2020.12.18,폐업,서부주유소
2020.12.18,휴업,대경주유소
